GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
0500000US17171,17171,"Scott County, Illinois",27826,2682,35227,2535,21169,2659
0500000US17173,17173,"Shelby County, Illinois",30328,1323,38190,2278,21182,1367
0500000US17175,17175,"Stark County, Illinois",28231,4069,38827,3422,19320,1978
0500000US17177,17177,"Stephenson County, Illinois",25272,927,30972,1083,21056,947
0500000US17179,17179,"Tazewell County, Illinois",32443,819,41475,1479,24404,1119
0500000US17181,17181,"Union County, Illinois",27592,2190,31595,1351,22691,2368
0500000US17183,17183,"Vermilion County, Illinois",27775,997,32625,1192,23298,1129
0500000US17185,17185,"Wabash County, Illinois",27597,2234,34105,2640,20625,2505
0500000US17187,17187,"Warren County, Illinois",23234,1723,31310,2017,17848,2565
0500000US17189,17189,"Washington County, Illinois",29898,1611,37910,2242,23440,2176
0500000US17191,17191,"Wayne County, Illinois",30018,1956,34939,1406,21356,1379
0500000US17193,17193,"White County, Illinois",24937,2214,34406,2978,18623,2237
0500000US17195,17195,"Whiteside County, Illinois",27408,1014,35643,1046,21293,961
0500000US17197,17197,"Will County, Illinois",37033,604,47444,1126,27939,878
0500000US17199,17199,"Williamson County, Illinois",26908,1023,33910,2117,21575,935
0500000US17201,17201,"Winnebago County, Illinois",28371,729,35365,1003,22087,469
0500000US17203,17203,"Woodford County, Illinois",33360,2097,44229,1972,23468,1728
0500000US18001,18001,"Adams County, Indiana",26712,1041,32122,1379,20314,1868
0500000US18003,18003,"Allen County, Indiana",30686,361,37251,677,25175,537
0500000US18005,18005,"Bartholomew County, Indiana",31069,857,39373,1804,23139,1268
0500000US18007,18007,"Benton County, Indiana",28023,1557,33613,1504,22177,1519
0500000US18009,18009,"Blackford County, Indiana",25388,1294,31756,1802,18217,4033
0500000US18011,18011,"Boone County, Indiana",38117,1605,46750,2762,30619,914
0500000US18013,18013,"Brown County, Indiana",25560,1977,33098,2590,21176,2548
0500000US18015,18015,"Carroll County, Indiana",28312,2111,35693,2932,22464,1337
0500000US18017,18017,"Cass County, Indiana",24606,1133,29852,1792,19510,1658
0500000US18019,18019,"Clark County, Indiana",30887,851,35787,1118,26833,1226
0500000US18021,18021,"Clay County, Indiana",27861,2272,34995,2234,20773,1967
0500000US18023,18023,"Clinton County, Indiana",26915,1122,33872,2444,21211,1119
0500000US18025,18025,"Crawford County, Indiana",26282,1344,32791,1985,20619,1763
0500000US18027,18027,"Daviess County, Indiana",28061,1606,36098,1661,19396,2298
0500000US18029,18029,"Dearborn County, Indiana",32046,1252,39700,1993,25981,1180
0500000US18031,18031,"Decatur County, Indiana",28375,2739,35099,1991,21494,2346
0500000US18033,18033,"DeKalb County, Indiana",28803,1360,35271,2053,21153,1977
0500000US18035,18035,"Delaware County, Indiana",18700,884,23688,1615,15456,837
0500000US18037,18037,"Dubois County, Indiana",30066,1033,35704,1657,22866,1345
0500000US18039,18039,"Elkhart County, Indiana",26794,550,32975,904,21050,745
0500000US18041,18041,"Fayette County, Indiana",24373,1804,30571,2829,20627,1496
0500000US18043,18043,"Floyd County, Indiana",31086,851,38451,1717,25725,1076
0500000US18045,18045,"Fountain County, Indiana",28085,1627,35550,2588,21753,1207
0500000US18047,18047,"Franklin County, Indiana",31401,1207,34853,2523,26075,2150
0500000US18049,18049,"Fulton County, Indiana",26473,1131,30282,2222,22571,2645
0500000US18051,18051,"Gibson County, Indiana",31509,860,40488,2049,23321,1819
0500000US18053,18053,"Grant County, Indiana",21708,662,27709,1318,17923,1648
0500000US18055,18055,"Greene County, Indiana",27965,1741,33488,3009,21465,1339
0500000US18057,18057,"Hamilton County, Indiana",43483,956,56278,1495,32921,1150
0500000US18059,18059,"Hancock County, Indiana",35517,1308,43215,1490,29039,1210
0500000US18061,18061,"Harrison County, Indiana",29053,1911,34100,2841,23989,2554
0500000US18063,18063,"Hendricks County, Indiana",38204,1101,47244,1913,30730,972
0500000US18065,18065,"Henry County, Indiana",26916,809,31551,1013,22201,1331
0500000US18067,18067,"Howard County, Indiana",26814,796,33648,2233,21135,1179
0500000US18069,18069,"Huntington County, Indiana",26122,894,34437,2076,19051,1591
0500000US18071,18071,"Jackson County, Indiana",28782,1393,33660,2288,22442,1444
0500000US18073,18073,"Jasper County, Indiana",30322,1723,41855,1950,20523,1691
0500000US18075,18075,"Jay County, Indiana",25197,1292,30589,1296,21399,903
0500000US18077,18077,"Jefferson County, Indiana",24826,1591,30589,1609,20318,1425
0500000US18079,18079,"Jennings County, Indiana",26864,1631,30814,2021,22756,2353
0500000US18081,18081,"Johnson County, Indiana",33122,1133,42358,1281,25918,799
0500000US18083,18083,"Knox County, Indiana",25348,1031,30805,1788,20127,1365
0500000US18085,18085,"Kosciusko County, Indiana",27988,1005,36116,1284,21436,728
0500000US18087,18087,"LaGrange County, Indiana",27563,1622,36572,2020,17642,1861
0500000US18089,18089,"Lake County, Indiana",30187,335,39708,1014,22611,644
0500000US18091,18091,"LaPorte County, Indiana",27778,1153,36324,1295,21395,601
0500000US18093,18093,"Lawrence County, Indiana",26317,1200,32803,1784,21113,1256
0500000US18095,18095,"Madison County, Indiana",25839,725,30494,870,22381,877
0500000US18097,18097,"Marion County, Indiana",27395,270,30861,359,25047,399
0500000US18099,18099,"Marshall County, Indiana",28303,1642,34243,1761,22167,1590
0500000US18101,18101,"Martin County, Indiana",27853,2758,32565,2456,21602,2683
0500000US18103,18103,"Miami County, Indiana",24978,2599,30007,2756,18139,2327
0500000US18105,18105,"Monroe County, Indiana",16500,667,19783,1182,13431,1057
0500000US18107,18107,"Montgomery County, Indiana",25951,1139,32162,1500,20555,1595
0500000US18109,18109,"Morgan County, Indiana",30098,1256,38553,1495,21553,1095
0500000US18111,18111,"Newton County, Indiana",27979,2580,38223,4300,20295,2878
0500000US18113,18113,"Noble County, Indiana",28595,1315,35525,1360,21651,1200
0500000US18115,18115,"Ohio County, Indiana",29527,3868,41316,5254,18918,4158
0500000US18117,18117,"Orange County, Indiana",25917,1490,30720,1942,20036,2050
0500000US18119,18119,"Owen County, Indiana",25751,1446,30918,2867,21159,1829
0500000US18121,18121,"Parke County, Indiana",23844,3225,32991,2166,16606,3166
0500000US18123,18123,"Perry County, Indiana",29494,2031,35519,2949,22744,2125
0500000US18125,18125,"Pike County, Indiana",27178,1267,33859,1913,20422,1509
0500000US18127,18127,"Porter County, Indiana",34346,1079,48391,2273,23757,1369
0500000US18129,18129,"Posey County, Indiana",31526,1307,41703,2610,23816,1468
0500000US18131,18131,"Pulaski County, Indiana",27047,2475,34559,1744,18638,1925
0500000US18133,18133,"Putnam County, Indiana",25854,1464,34171,2802,16875,1643
0500000US18135,18135,"Randolph County, Indiana",24890,843,30247,1547,19296,1893
0500000US18137,18137,"Ripley County, Indiana",28662,1553,37145,1825,22241,1029
0500000US18139,18139,"Rush County, Indiana",31065,1128,36715,2348,25340,2093
0500000US18141,18141,"St. Joseph County, Indiana",25733,468,32178,805,20961,521
0500000US18143,18143,"Scott County, Indiana",27459,1754,31570,1568,23877,2201
0500000US18145,18145,"Shelby County, Indiana",30403,1231,38541,2867,23356,1614
0500000US18147,18147,"Spencer County, Indiana",29354,1646,39449,1962,20757,1688
0500000US18149,18149,"Starke County, Indiana",25544,1340,32374,1561,19104,2256
0500000US18151,18151,"Steuben County, Indiana",24824,1092,31115,1635,19519,1318
0500000US18153,18153,"Sullivan County, Indiana",27736,2044,35792,3165,19803,1999
0500000US18155,18155,"Switzerland County, Indiana",25658,1360,31230,1761,19012,2608
0500000US18157,18157,"Tippecanoe County, Indiana",20624,526,23561,1274,17660,855
0500000US18159,18159,"Tipton County, Indiana",28643,3212,32435,3274,24114,3274
0500000US18161,18161,"Union County, Indiana",26857,2055,31067,2797,23878,3000
0500000US18163,18163,"Vanderburgh County, Indiana",27312,472,33633,973,22908,850
0500000US18165,18165,"Vermillion County, Indiana",24830,1738,33980,3290,18750,2033
0500000US18167,18167,"Vigo County, Indiana",22380,759,27374,1390,17487,1131
0500000US18169,18169,"Wabash County, Indiana",23626,1899,30880,1499,18752,1109
0500000US18171,18171,"Warren County, Indiana",31984,2284,40451,2449,23349,2835
0500000US18173,18173,"Warrick County, Indiana",32384,1002,43804,1894,23052,1894
0500000US18175,18175,"Washington County, Indiana",26309,1093,30351,1503,21888,1635
0500000US18177,18177,"Wayne County, Indiana",25512,778,30573,845,21043,735
0500000US18179,18179,"Wells County, Indiana",28227,1706,34710,1527,21853,1206
0500000US18181,18181,"White County, Indiana",26542,1201,34230,2775,19839,1359
0500000US18183,18183,"Whitley County, Indiana",29493,1478,38476,1629,21820,1205
0500000US19001,19001,"Adair County, Iowa",30310,1035,35060,1908,21961,1650
0500000US19003,19003,"Adams County, Iowa",29187,2817,34882,1863,20944,3414
0500000US19005,19005,"Allamakee County, Iowa",24928,1624,32992,2122,19888,1757
0500000US19007,19007,"Appanoose County, Iowa",25519,1295,30000,2695,22002,1840
0500000US19009,19009,"Audubon County, Iowa",28132,2660,38214,3710,20864,1831
0500000US19011,19011,"Benton County, Iowa",31616,915,41205,1857,23607,1651
0500000US19013,19013,"Black Hawk County, Iowa",26070,523,31405,661,21101,846
0500000US19015,19015,"Boone County, Iowa",29656,1694,36877,2024,22403,1344
0500000US19017,19017,"Bremer County, Iowa",30819,1461,41686,2457,21485,1162
0500000US19019,19019,"Buchanan County, Iowa",31100,872,38994,2452,24593,1925
0500000US19021,19021,"Buena Vista County, Iowa",24943,1326,30802,1014,19224,2162
0500000US19023,19023,"Butler County, Iowa",31383,1287,40268,1774,23303,1297
0500000US19025,19025,"Calhoun County, Iowa",27243,2087,35114,3034,21380,2008
0500000US19027,19027,"Carroll County, Iowa",29064,1098,33770,1513,24810,1226
0500000US19029,19029,"Cass County, Iowa",25687,1679,31725,1356,18939,1803
0500000US19031,19031,"Cedar County, Iowa",32505,995,36865,1628,26430,1586
0500000US19033,19033,"Cerro Gordo County, Iowa",26982,920,32370,1762,22408,1091
0500000US19035,19035,"Cherokee County, Iowa",28595,2593,35212,3078,23305,3171
0500000US19037,19037,"Chickasaw County, Iowa",29179,2294,35126,1630,20709,1227
0500000US19039,19039,"Clarke County, Iowa",27015,2762,32128,4548,22025,3907
0500000US19041,19041,"Clay County, Iowa",30122,1426,33022,1884,24816,2015
0500000US19043,19043,"Clayton County, Iowa",27490,1034,34040,1440,20969,1003
0500000US19045,19045,"Clinton County, Iowa",27775,1410,38517,1779,21345,1198
0500000US19047,19047,"Crawford County, Iowa",27758,1684,36476,1886,21557,1410
0500000US19049,19049,"Dallas County, Iowa",41052,1004,49284,1792,34409,1815
0500000US19051,19051,"Davis County, Iowa",25230,2472,32041,2885,17500,3653
0500000US19053,19053,"Decatur County, Iowa",20272,1701,25065,2061,16083,3296
0500000US19055,19055,"Delaware County, Iowa",30095,1498,36339,3257,23438,1356
0500000US19057,19057,"Des Moines County, Iowa",25433,1231,31859,1619,21580,1636
0500000US19059,19059,"Dickinson County, Iowa",29819,1320,38850,3760,21455,1316
0500000US19061,19061,"Dubuque County, Iowa",27281,709,34058,1116,21966,639
0500000US19063,19063,"Emmet County, Iowa",26239,1711,34355,2593,20261,2237
0500000US19065,19065,"Fayette County, Iowa",24971,1317,31331,1000,19053,1918
0500000US19067,19067,"Floyd County, Iowa",27858,1741,32894,2074,21957,2334
0500000US19069,19069,"Franklin County, Iowa",28546,2022,36651,1821,21859,1841
0500000US19071,19071,"Fremont County, Iowa",29030,2314,36521,1758,23540,1444
0500000US19073,19073,"Greene County, Iowa",26780,1647,31626,1276,23084,1433
0500000US19075,19075,"Grundy County, Iowa",32500,1448,39088,2283,23125,3617
0500000US19077,19077,"Guthrie County, Iowa",29682,1591,34605,2808,25097,2395
0500000US19079,19079,"Hamilton County, Iowa",29085,2370,33917,2599,21717,2173
0500000US19081,19081,"Hancock County, Iowa",30230,1788,36929,1890,22112,2212
0500000US19083,19083,"Hardin County, Iowa",28040,1829,37477,2640,20933,1563
0500000US19085,19085,"Harrison County, Iowa",31694,1221,40044,1787,24583,2336
0500000US19087,19087,"Henry County, Iowa",27916,1384,32092,1469,21759,1887
0500000US19089,19089,"Howard County, Iowa",26764,1605,32469,2273,20413,2880
0500000US19091,19091,"Humboldt County, Iowa",30373,2002,38982,2668,21382,1946
0500000US19093,19093,"Ida County, Iowa",29412,2041,35295,1683,20881,1547
0500000US19095,19095,"Iowa County, Iowa",31683,1192,39274,2342,25294,3315
0500000US19097,19097,"Jackson County, Iowa",27520,1508,35010,2180,21717,1418
0500000US19099,19099,"Jasper County, Iowa",30252,1052,35912,1478,24302,1282
0500000US19101,19101,"Jefferson County, Iowa",26125,1933,36259,2129,18508,3938
0500000US19103,19103,"Johnson County, Iowa",26722,710,30855,1083,22989,1494
0500000US19105,19105,"Jones County, Iowa",31101,1199,37144,2339,25394,1825
0500000US19107,19107,"Keokuk County, Iowa",26600,1173,32094,2077,21298,1129
0500000US19109,19109,"Kossuth County, Iowa",28816,2522,37524,2066,20715,895
0500000US19111,19111,"Lee County, Iowa",26317,1038,31961,1385,20356,1368
0500000US19113,19113,"Linn County, Iowa",32368,552,40822,706,26626,586
0500000US19115,19115,"Louisa County, Iowa",29655,1521,32485,1653,23564,1891
0500000US19117,19117,"Lucas County, Iowa",26356,1734,33975,2553,20279,1612
0500000US19119,19119,"Lyon County, Iowa",27655,1476,36302,1932,21642,1496
0500000US19121,19121,"Madison County, Iowa",32176,2047,38971,3919,27260,2267
0500000US19123,19123,"Mahaska County, Iowa",27346,2292,35096,2268,19828,2286
0500000US19125,19125,"Marion County, Iowa",27402,1239,37212,1812,20489,1339
0500000US19127,19127,"Marshall County, Iowa",29483,1299,33679,1770,25114,1114
0500000US19129,19129,"Mills County, Iowa",35473,2316,41033,1624,29765,3214
0500000US19131,19131,"Mitchell County, Iowa",30174,1197,36752,1549,20886,1809
0500000US19133,19133,"Monona County, Iowa",26848,1684,33468,2848,19073,2246
0500000US19135,19135,"Monroe County, Iowa",31325,1251,33500,3256,25136,3547
0500000US19137,19137,"Montgomery County, Iowa",26152,1274,33103,3280,20799,1948
0500000US19139,19139,"Muscatine County, Iowa",28591,1724,36515,1558,22168,1101
0500000US19141,19141,"O'Brien County, Iowa",25319,1192,33104,4676,19323,2239
0500000US19143,19143,"Osceola County, Iowa",27411,1964,35012,2272,21767,1799
0500000US19145,19145,"Page County, Iowa",26085,1553,30389,2098,21369,2135
0500000US19147,19147,"Palo Alto County, Iowa",26185,1179,30403,3178,24199,2408
0500000US19149,19149,"Plymouth County, Iowa",31728,1153,40862,3004,24955,2155
0500000US19151,19151,"Pocahontas County, Iowa",26250,1820,33750,3762,18540,1561
0500000US19153,19153,"Polk County, Iowa",33441,499,39396,753,29606,656
0500000US19155,19155,"Pottawattamie County, Iowa",29833,864,34400,1470,25360,703
0500000US19157,19157,"Poweshiek County, Iowa",24249,1857,32777,2440,18569,2122
0500000US19159,19159,"Ringgold County, Iowa",27212,1831,32417,4277,22183,2114
0500000US19161,19161,"Sac County, Iowa",27792,1652,35566,4018,22374,1312
0500000US19163,19163,"Scott County, Iowa",31796,513,40694,1306,25880,601
0500000US19165,19165,"Shelby County, Iowa",26870,831,31664,2460,23070,2131
0500000US19167,19167,"Sioux County, Iowa",25335,1167,35076,1632,17466,1166
0500000US19169,19169,"Story County, Iowa",19171,1251,21337,944,15997,1580
0500000US19171,19171,"Tama County, Iowa",30082,1632,37487,1601,21588,812
0500000US19173,19173,"Taylor County, Iowa",26602,943,33910,2167,21282,1303
0500000US19175,19175,"Union County, Iowa",25202,1723,31648,2137,21159,1808
0500000US19177,19177,"Van Buren County, Iowa",26746,1479,33080,2849,20189,1915
0500000US19179,19179,"Wapello County, Iowa",26309,1057,32243,1578,19875,1647
0500000US19181,19181,"Warren County, Iowa",32612,1237,39842,1988,29211,2332
0500000US19183,19183,"Washington County, Iowa",30193,1185,33288,1433,25155,1716
0500000US19185,19185,"Wayne County, Iowa",27370,1850,32188,1588,21649,2668
0500000US19187,19187,"Webster County, Iowa",25853,1187,32101,2007,21021,1012
0500000US19189,19189,"Winnebago County, Iowa",26839,1268,32521,1766,21271,1443
0500000US19191,19191,"Winneshiek County, Iowa",25039,1430,30184,1842,18850,1584
0500000US19193,19193,"Woodbury County, Iowa",25727,481,30643,816,22080,654
0500000US19195,19195,"Worth County, Iowa",27901,1871,32868,2542,22733,3099
0500000US19197,19197,"Wright County, Iowa",28249,1908,32957,2858,22440,1413
0500000US20001,20001,"Allen County, Kansas",26377,1074,31263,1257,21108,2280
0500000US20003,20003,"Anderson County, Kansas",24453,2797,30873,6073,15022,4567
0500000US20005,20005,"Atchison County, Kansas",24406,2323,32380,3702,16563,2511
0500000US20007,20007,"Barber County, Kansas",26427,2215,38200,3918,15797,2751
0500000US20009,20009,"Barton County, Kansas",26544,1006,31592,920,21538,897
0500000US20011,20011,"Bourbon County, Kansas",25223,2323,29252,1896,21019,1595
0500000US20013,20013,"Brown County, Kansas",23469,1288,28160,4510,19879,1269
0500000US20015,20015,"Butler County, Kansas",31730,903,42414,1900,22920,1236
0500000US20017,20017,"Chase County, Kansas",23621,3357,29743,3326,20566,3761
0500000US20019,20019,"Chautauqua County, Kansas",26684,2280,27961,3422,25125,4687
0500000US20021,20021,"Cherokee County, Kansas",23904,1300,28669,2320,20424,1288
0500000US20023,20023,"Cheyenne County, Kansas",26651,2645,32301,3541,20318,3084
0500000US20025,20025,"Clark County, Kansas",28654,3869,35884,2009,22961,4227
0500000US20027,20027,"Clay County, Kansas",26360,943,32014,2089,20149,4879
0500000US20029,20029,"Cloud County, Kansas",23107,2304,30258,2725,17702,2495
0500000US20031,20031,"Coffey County, Kansas",29207,2749,35659,2970,21731,2287
0500000US20033,20033,"Comanche County, Kansas",22475,3423,33173,5451,17173,4660
0500000US20035,20035,"Cowley County, Kansas",22950,1548,29568,3165,19094,1120
0500000US20037,20037,"Crawford County, Kansas",22225,980,26529,1278,17386,1438
0500000US20039,20039,"Decatur County, Kansas",22359,2257,26108,2764,16356,3873
0500000US20041,20041,"Dickinson County, Kansas",28164,1685,36764,1934,21297,1510
0500000US20043,20043,"Doniphan County, Kansas",27481,2545,35636,2235,20970,1544
0500000US20045,20045,"Douglas County, Kansas",21332,883,24025,1607,18275,1889
0500000US20047,20047,"Edwards County, Kansas",31139,1139,35664,3708,24333,4246
0500000US20049,20049,"Elk County, Kansas",24358,3581,27466,4215,18077,7199
0500000US20051,20051,"Ellis County, Kansas",22407,1115,26781,1768,17877,1703
0500000US20053,20053,"Ellsworth County, Kansas",26655,3084,30607,2450,22343,2472
0500000US20055,20055,"Finney County, Kansas",26865,826,31450,918,21509,1341
0500000US20057,20057,"Ford County, Kansas",26682,651,30506,1503,23109,1244
0500000US20059,20059,"Franklin County, Kansas",27142,1750,35172,2343,20460,1743
0500000US20061,20061,"Geary County, Kansas",28077,1461,33715,1609,22024,1475
0500000US20063,20063,"Gove County, Kansas",25304,2100,37762,3432,16923,1549
0500000US20065,20065,"Graham County, Kansas",25080,2807,33788,4287,18590,2708
0500000US20067,20067,"Grant County, Kansas",31525,2354,43197,5260,16477,2065
0500000US20069,20069,"Gray County, Kansas",31611,2298,41441,2079,18893,2766
0500000US20071,20071,"Greeley County, Kansas",31635,3133,34053,2252,26389,6313
0500000US20073,20073,"Greenwood County, Kansas",24738,2531,31488,1628,17059,1794
0500000US20075,20075,"Hamilton County, Kansas",28011,2742,29613,2418,25313,3488
0500000US20077,20077,"Harper County, Kansas",24506,2132,31093,933,17042,2225
0500000US20079,20079,"Harvey County, Kansas",27399,2129,36649,2501,20949,977
0500000US20081,20081,"Haskell County, Kansas",28253,3059,34814,2770,20173,2174
0500000US20083,20083,"Hodgeman County, Kansas",31551,1499,37679,5692,23375,3963
0500000US20085,20085,"Jackson County, Kansas",29576,1390,35327,2471,24672,3039
0500000US20087,20087,"Jefferson County, Kansas",32092,1336,39896,1698,25642,1494
0500000US20089,20089,"Jewell County, Kansas",25188,2732,30723,1255,18506,1486
0500000US20091,20091,"Johnson County, Kansas",39965,475,50090,765,31457,541
0500000US20093,20093,"Kearny County, Kansas",28750,2529,35045,6602,23902,2603
0500000US20095,20095,"Kingman County, Kansas",28657,2636,32384,3574,20721,2685
0500000US20097,20097,"Kiowa County, Kansas",26250,2028,31771,3489,21050,4900
0500000US20099,20099,"Labette County, Kansas",26208,863,31791,904,20042,1535
0500000US20101,20101,"Lane County, Kansas",30991,1570,37112,3620,25333,2663
0500000US20103,20103,"Leavenworth County, Kansas",31789,972,37597,3093,26773,1326
0500000US20105,20105,"Lincoln County, Kansas",26667,1486,32065,2317,18393,1999
0500000US20107,20107,"Linn County, Kansas",31001,2343,37632,3250,25197,2191
0500000US20109,20109,"Logan County, Kansas",23099,3337,32172,5709,17744,1506
0500000US20111,20111,"Lyon County, Kansas",20335,1305,24983,2337,16432,1065
0500000US20113,20113,"McPherson County, Kansas",29590,2066,39899,1725,21119,1023
0500000US20115,20115,"Marion County, Kansas",25090,1409,31117,1200,19364,2197
0500000US20117,20117,"Marshall County, Kansas",26618,1381,32273,1814,20683,1414
0500000US20119,20119,"Meade County, Kansas",29127,3547,37020,2212,21346,2861
0500000US20121,20121,"Miami County, Kansas",34463,1971,40633,2648,26222,2045
0500000US20123,20123,"Mitchell County, Kansas",27402,4237,34643,5008,20033,3652
0500000US20125,20125,"Montgomery County, Kansas",24204,1263,29949,1459,18944,1552
0500000US20127,20127,"Morris County, Kansas",26813,1276,30950,2107,21615,3726
0500000US20129,20129,"Morton County, Kansas",28269,4313,31815,3147,21975,4572
0500000US20131,20131,"Nemaha County, Kansas",29130,1966,36057,2529,20763,1784
0500000US20133,20133,"Neosho County, Kansas",24029,1933,26740,1578,21169,1125
0500000US20135,20135,"Ness County, Kansas",27254,5093,39901,3259,19063,3323
0500000US20137,20137,"Norton County, Kansas",27112,2733,35127,4111,22887,1911
0500000US20139,20139,"Osage County, Kansas",30573,823,35401,2436,26333,1329
0500000US20141,20141,"Osborne County, Kansas",22618,1527,28947,3083,16848,2028
0500000US20143,20143,"Ottawa County, Kansas",31087,1321,34146,1886,25877,1545
0500000US20145,20145,"Pawnee County, Kansas",26272,1712,27114,2834,22069,7139
0500000US20147,20147,"Phillips County, Kansas",25049,1978,33125,1863,20084,1900
0500000US20149,20149,"Pottawatomie County, Kansas",31044,1369,40140,2045,24834,1541
0500000US20151,20151,"Pratt County, Kansas",26036,1353,31024,1919,20915,2926
0500000US20153,20153,"Rawlins County, Kansas",25115,3262,31071,4676,17768,2750
0500000US20155,20155,"Reno County, Kansas",26806,768,34383,2018,20622,864
0500000US20157,20157,"Republic County, Kansas",26469,1143,31347,1297,20313,1990
0500000US20159,20159,"Rice County, Kansas",24378,2134,31361,2507,17643,3494
0500000US20161,20161,"Riley County, Kansas",21962,1009,26008,794,14347,1992
0500000US20163,20163,"Rooks County, Kansas",26182,1647,35268,3971,19363,3082
0500000US20165,20165,"Rush County, Kansas",24872,3094,31618,2671,18237,2500
0500000US20167,20167,"Russell County, Kansas",21140,2445,30059,5682,18557,1363
0500000US20169,20169,"Saline County, Kansas",26986,1294,31259,673,22343,1213
0500000US20171,20171,"Scott County, Kansas",27208,5151,36034,6044,21622,4977
0500000US20173,20173,"Sedgwick County, Kansas",30205,389,36435,751,24458,687
0500000US20175,20175,"Seward County, Kansas",25452,1011,27455,1510,21476,1271
0500000US20177,20177,"Shawnee County, Kansas",29560,999,33797,1403,25845,708
0500000US20179,20179,"Sheridan County, Kansas",26300,1468,33922,2887,19674,3576
0500000US20181,20181,"Sherman County, Kansas",22610,2315,29321,8146,20311,2138
0500000US20183,20183,"Smith County, Kansas",26720,2473,30383,4232,24022,3315
0500000US20185,20185,"Stafford County, Kansas",26318,1552,31923,3010,21014,1803
0500000US20187,20187,"Stanton County, Kansas",28369,2608,32065,3524,22072,3183
0500000US20189,20189,"Stevens County, Kansas",26430,1495,34259,3983,17235,5228
0500000US20191,20191,"Sumner County, Kansas",26834,1094,35518,3233,19406,1787
0500000US20193,20193,"Thomas County, Kansas",26763,1879,34591,4968,21317,3656
0500000US20195,20195,"Trego County, Kansas",26410,3069,32821,2089,18478,5720
0500000US20197,20197,"Wabaunsee County, Kansas",30921,1393,37234,3070,26456,2482
0500000US20199,20199,"Wallace County, Kansas",29563,5007,34345,5265,22969,3383
0500000US20201,20201,"Washington County, Kansas",25809,1211,30768,1299,18811,1884
0500000US20203,20203,"Wichita County, Kansas",29728,4744,36473,5415,21438,6454
0500000US20205,20205,"Wilson County, Kansas",24339,1666,30958,1589,17871,2149
0500000US20207,20207,"Woodson County, Kansas",20586,2234,26250,4281,16415,2346
0500000US20209,20209,"Wyandotte County, Kansas",25110,481,27516,1073,21785,562
0500000US21001,21001,"Adair County, Kentucky",22214,1475,23921,2637,21229,1316
0500000US21003,21003,"Allen County, Kentucky",26276,1552,30321,1636,21971,2275
0500000US21005,21005,"Anderson County, Kentucky",31108,1629,33471,3744,28529,1809
0500000US21007,21007,"Ballard County, Kentucky",27554,2689,35743,4037,17310,3947
0500000US21009,21009,"Barren County, Kentucky",24580,1321,27373,1296,20975,2186
0500000US21011,21011,"Bath County, Kentucky",22144,1983,25692,3873,20402,2197
0500000US21013,21013,"Bell County, Kentucky",21468,965,26145,1848,16713,1939
0500000US21015,21015,"Boone County, Kentucky",34778,1012,43499,1498,27692,1294
0500000US21017,21017,"Bourbon County, Kentucky",25372,2165,30739,1802,20118,2807
0500000US21019,21019,"Boyd County, Kentucky",24991,1276,28349,2980,21885,1188
0500000US21021,21021,"Boyle County, Kentucky",21578,1421,24638,2294,17888,2121
0500000US21023,21023,"Bracken County, Kentucky",30846,1985,35019,4478,25355,2742
0500000US21025,21025,"Breathitt County, Kentucky",20283,1674,21414,2107,19156,2089
0500000US21027,21027,"Breckinridge County, Kentucky",21590,1246,27330,3614,17383,2343
0500000US21029,21029,"Bullitt County, Kentucky",30105,958,35932,1685,24671,1214
0500000US21031,21031,"Butler County, Kentucky",26453,1591,34071,3432,19152,1984
0500000US21033,21033,"Caldwell County, Kentucky",24134,2710,33894,5014,16869,2613
0500000US21035,21035,"Calloway County, Kentucky",19631,1371,26086,1696,15087,1233
0500000US21037,21037,"Campbell County, Kentucky",31873,736,36164,1236,27411,1714
0500000US21039,21039,"Carlisle County, Kentucky",26283,1824,36354,4521,20638,2631
0500000US21041,21041,"Carroll County, Kentucky",24135,2667,31596,5382,19958,3191
0500000US21043,21043,"Carter County, Kentucky",21641,1434,29051,3456,16835,1745
0500000US21045,21045,"Casey County, Kentucky",18818,2573,22325,5191,16349,1694
0500000US21047,21047,"Christian County, Kentucky",25295,773,28243,1372,19504,1390
0500000US21049,21049,"Clark County, Kentucky",29415,1746,34053,1989,24469,2060
0500000US21051,21051,"Clay County, Kentucky",20376,1960,23428,3321,16738,3746
0500000US21053,21053,"Clinton County, Kentucky",21453,2601,23361,3287,17210,4623
0500000US21055,21055,"Crittenden County, Kentucky",23918,2907,34007,3679,16699,2801
0500000US21057,21057,"Cumberland County, Kentucky",21711,2219,23882,5423,20078,2542
0500000US21059,21059,"Daviess County, Kentucky",27505,1346,35494,1854,22142,886
0500000US21061,21061,"Edmonson County, Kentucky",24139,2583,31115,3555,17807,2164
0500000US21063,21063,"Elliott County, Kentucky",19739,2087,21319,2865,14673,4620
0500000US21065,21065,"Estill County, Kentucky",21567,3510,25453,3475,18688,3617
0500000US21067,21067,"Fayette County, Kentucky",26580,502,30455,659,23968,924
0500000US21069,21069,"Fleming County, Kentucky",24559,1634,26154,1874,21685,2450
0500000US21071,21071,"Floyd County, Kentucky",25071,2019,37677,3474,17458,1627
0500000US21073,21073,"Franklin County, Kentucky",28141,2380,32457,2158,23729,2027
